,description,headline,url,provider,date
24,Baku - <b>Mercedes</b> team chief Toto Wolff laughed off Bernie Ecclestone&#39;s suggestion that Lewis Hamilton is &quot;a bit tired&quot; of Formula One as nothing more than a <b>publicity</b> &quot;hand grenade&quot;. While Hamilton declined to react to the former commercial supremo&#39;s ...,Wolff defends Hamilton over Ecclestone <b>publicity</b> &#39;grenade&#39;,http://www.gdnonline.com/Details/349844/Wolff-defends-Hamilton-over-Ecclestone-publicity-grenade,Gulf Daily News,2018-04-29T12:41:00.0000000Z
25,"The email is required because <b>Mercedes</b>-AMG plans to make something of this entire <b>publicity</b> stunt. Every time players register the email address, they are automatically entered into a raffle that will take place at the end of September. If you think that a ...",Annoying <b>Mercedes</b>-AMG Arcade Game Competition Sends Winner to Hockenheim,https://www.autoevolution.com/news/annoying-mercedes-amg-arcade-game-competition-sends-winner-to-hockenheim-125309.html,autoevolution,2018-04-27T09:58:00.0000000Z
26,"Today, <b>Mercedes</b> is one of the largest producers of automobiles ... The famous ride of Bertha Benz came under the world attention and contributed to the <b>publicity</b> of the powered motor. The immense popularity of the automobile led to the creation of Benz ...",History of The <b>Mercedes</b> Logo Design,https://inkbotdesign.com/mercedes-logo-design/,inkbotdesign.com,2018-04-14T00:00:00.0000000Z
27,"This week, according to <b>Mercedes</b>-Benz, someone was profoundly wrong on the internet ... the response always draws on the same mechanism – the generation of masses of negative <b>publicity</b> for the company, made possible by the ubiquity of social media ...","Someone is wrong on <b>the internet, Mercedes-Benz edition</b>",https://ftalphaville.ft.com/2018/02/08/2198536/someone-is-wrong-on-the-internet-mercedes-benz-edition/,Financial Times,2018-02-08T05:12:00.0000000Z
28,"I recently spent a gray, cloudy Saturday touring the eateries, watering holes and shops of the Texas Hill Country with my girlfriend and some friends in the <b>2018 Mercedes-Benz E400 4MATIC Cabriolet</b> ... on that high-altitude <b>publicity</b> stunt.",<b>2018 Mercedes-Benz E400 4Matic Cabriolet</b>: Review,https://mbworld.org/articles/2018-mercedes-benz-e400-4matic-cabriolet-review/,MBWorld.org,2018-01-15T00:00:00.0000000Z
29,"In preparation for the unveiling of the 2019 G-Class SUV at the Detroit Auto Show next week, <b>Mercedes</b>-Benz attempts to stir up even more <b>publicity</b> for the long-awaited reveal by paying homage to “Jurassic Park.” The German luxury automaker has chosen t ...",Video: <b>Mercedes</b>-Benz pays homage to &#39;Jurassic Park&#39; by encasing <b>1979 G-Class in resin</b>,http://www.nydailynews.com/autos/2019-mercedes-benz-g-class-amber-cube-detroit-auto-show-video-article-1.3753360,New York Daily News,2018-01-12T14:00:00.0000000Z
30,"... 770 ‘Grosser’ or ‘Super-<b>Mercedes</b>’ remain quite likely the world’s greatest achievement in terms of automotive design, engineering and construction.” “It should be noted,” the auction house <b>publicity</b> materials added, “that 10% of the ...",<b>Mercedes said to have been</b> Hitler&#39;s ride is <b>set for auction in Arizona</b>,http://www.latimes.com/business/autos/la-fi-hy-hitler-car-auction-20171221-story.html,Los Angeles Times,2017-12-22T15:08:00.0000000Z
31,This is exactly what <b>Mercedes</b>-Benz and Amazon are now facing off over. The litigation reads: “Although Amazon has received significant negative <b>publicity</b> for its facilitation of rampant infringement of intellectual property rights by third parties in the ...,Amazon Got Busted Selling Counterfeit <b>Mercedes</b>-Benz Parts -- Now Everything May Change,https://www.forbes.com/sites/wadeshepard/2017/12/05/amazon-got-busted-selling-counterfeit-mercedes-benz-parts-now-everything-may-change/,Forbes,2017-12-05T06:48:00.0000000Z
32,"A spokesman for the 32-year-old <b>Mercedes</b> driver said on Monday that the deal was &quot;above board&quot; and that &quot;the matter is now in the hands of his lawyers&quot;. &quot;Obviously right now there is a bit of a storm surrounding me,&quot; said Hamilton shortly after arriving in ...",Lewis Hamilton not distracted by negative <b>publicity</b> over tax affairs,https://www.itv.com/news/2017-11-08/lewis-hamilton-not-distracted-by-negative-publicity-over-tax-affairs/,ITV,2017-11-08T17:05:00.0000000Z
33,"But in a chat with Saturday Beats, the singer and actress said it was not a <b>publicity</b> stunt. See This: Actor Williams Uchemba Buys N15m <b>Mercedes</b> Benz Saloon Car To Celebrate His Birthday “When I posted on my social media account that I was in love with ...",“My <b>Love Declaration For Jeff Akoh</b> Is <b>Not A Publicity Stunt” – Bisola</b>,http://warritatafo.com/my-love-declaration-for-jeff-akoh-is-not-a-publicity-stunt-bisola/,Pain,2017-10-28T12:33:00.0000000Z
34,"Law360, New York (October 20, 2017, 6:28 PM EDT) -- Daimler AG slapped Amazon.com Inc. with a new trademark infringement suit in California federal court Friday alleging the internet retail titan is selling counterfeit products with the <b>Mercedes</b>-Benz mark ...","<b>Amazon Sells Knockoff Mercedes-Benz Wheel</b> Caps, Suit Says",https://www.law360.com/articles/976600/amazon-sells-knockoff-mercedes-benz-wheel-caps-suit-says,Law360,2017-10-20T23:55:00.0000000Z
35,<b>Mercedes</b>-Benz claims the only compromises in packaging over ... which lead to the development of the B-class F-Cell used by the German car maker in an around-the-world <b>publicity</b> campaign aimed at showcasing the long-distance potential of hydrogen fuel ...,<b>Mercedes-Benz GLC F-Cell unveiled</b>,https://www.autocar.co.uk/car-news/motor-shows-frankfurt-motor-show/mercedes-benz-glc-f-cell-unveiled,Autocar,2017-09-12T08:37:00.0000000Z
36,<b>Mercedes-Benz</b> is set to join a select club of car makers offering ... which lead to the development of the B-class Fuel Cell used by the German car maker in an around the world <b>publicity</b> campaign aimed at showcasing the long distance properties of hydrogen ...,<b>Mercedes-Benz joins the fuel</b> cell ranks with new &quot;hybrid&quot; powered GLC F-Cell,https://www.drive.com.au/motor-news/mercedes-benz-joins-the-fuel-cell-ranks-with-new--hybrid--powered-glc-f-cell-65146,Drive.com.au,2017-09-12T00:00:00.0000000Z
37,"The bloke in charge of the way the new <b>Mercedes-AMG GT C</b> coupé drives is called Markus Hofbauer ... I think AMG looks at the gradual roll-out of Porsche models, and the <b>publicity</b> that comes with them, a little enviously. So there might be a few more ...",<b>Mercedes-AMG GT C 2017</b> review,https://www.autocar.co.uk/car-review/mercedes-amg/gt/first-drives/mercedes-amg-gt-c-2017-review,Autocar,2017-09-06T12:57:00.0000000Z
38,"In the season-long Ferrari vs <b>Mercedes</b> battle, post-Monaco the form factor seems ... But could Renault be doing this for <b>publicity</b>? The former world champion team and engine manufacturer is yet to settle in the new hybrid era of the sport and be regarded ...",Robert Kubica: A genuine comeback to Formula One or a <b>publicity</b> stunt?,https://www.firstpost.com/sports/robert-kubica-a-genuine-comeback-to-formula-one-or-a-publicity-stunt-3854247.html,firstpost.com,2017-07-25T11:07:00.0000000Z
39,"While <b>publicity</b> photos show a garage location, the suggested ambient temperature is 43 to 111 degrees F (6 to 44 degrees C). Price is about $5,000 for a 2.5-kWh system, installed, through $13,000 for a 20-kWh system, Vivint says. “As <b>Mercedes</b>-Benz ...",<b>Mercedes</b> Joins Tesla in <b>Selling Whole-House Battery Power</b>,https://www.extremetech.com/extreme/249622-mercedes-joined-tesla-nissan-selling-whole-house-battery-power,ExtremeTech,2017-05-22T18:19:00.0000000Z
40,"The daughter of retirees who have begged her to pay back $367,000 in unpaid loans says she is &#39;dismayed&#39; with the <b>publicity</b> over a family dispute ... and had claimed she owned a <b>Mercedes</b> car. Via her lawyer, Colleen claimed she had never owned a <b>Mercedes</b>.","Colleen <b>Warin &#39;dismayed&#39; by publicity, disappointed with judgment</b> on unpaid loans to parents",https://www.stuff.co.nz/business/money/92458674/colleen-warin-dismayed-by-publicity-disappointed-with-judgment-on-unpaid-loans-to-parents,Stuff.co.nz,2017-05-10T23:34:00.0000000Z
41,NASCAR Cup Series: What to watch for in the 2018 Can-Am 500 Formula 1: Next big rivalry could commence as early as 2019 Formula 1: How <b>Mercedes</b> can clinch the 2018 championship in Brazil Still don’t believe me about the whole idea of a <b>publicity</b> stunt?,The <b>Danica Patrick Publicity Stunt</b> Has Lost The Luster That It Never Should Have Had,https://beyondtheflag.com/2017/05/07/danica-patrick-publicity-stunt-lost-luster/,Beyond the Flag,2017-05-07T17:19:00.0000000Z
42,"Here’s how Travis Kalanick describes Uber: A mobile app where “you push a button and in five minutes a <b>Mercedes</b> picks you up and takes you where you want to go.” In the early days before Facebook’s IPO, here’s how Mark Zuckerberg described ...",<b>Publicity</b> Tips–Easy Product Description Formula,https://publicityhound.com/tips/publicity-tips-easy-product-description-formula/,The Publicity Hound,2017-04-08T06:00:00.0000000Z
43,"The change in philosophy and production first came in the W210, a car so badly made it took <b>Mercedes</b> 10 years to recover from the negative <b>publicity</b> and restore its reputation.",Why are <b>the Mercedes W123/W124 considered the</b> best sedans ever made?,https://www.quora.com/Why-are-the-Mercedes-W123-W124-considered-the-best-sedans-ever-made,Quora,2017-03-25T00:00:00.0000000Z
44,"Alabama entered the auto industry 20 years ago today, when the fledgling <b>Mercedes</b>-Benz plant&#39;s first M-Class sport ... A few days later, an M-Class headed to Five Points South to film a <b>publicity</b> video was pulled over by a Birmingham police officer who ...","20 years ago today, Alabama entered the auto industry",https://www.al.com/business/index.ssf/2017/02/20_years_ago_today_alabama_ent.html,al.com,2017-02-14T18:01:00.0000000Z
45,"<b>Mercedes</b> will be responsible for defining the overall communications ... industry issues, and programming and talent <b>publicity</b> efforts. “Rosemary is a trusted leader, strategic thinker and an excellent communicator whose skills have proven to be ...",Univision Names Rosemary <b>Mercedes</b> EVP and Chief Communications Officer,https://variety.com/2017/tv/news/rosemary-mercedes-univision-1201956939/,Variety,2017-01-10T09:20:00.0000000Z
46,"Well, <b>Mercedes</b> just emailed <b>Jalopnik</b> to say that this was a misquote ... Again, this is not great <b>publicity</b>. Alternatively, if <b>Mercedes</b> say their cars would save the pedestrians, now it’s telling you, a potential buyer, that your <b>Mercedes</b> would kill ...","Now <b>Mercedes</b> Says Its Driverless Cars Won&#39;t Run Over Pedestrians, That Would Be Illegal",https://jalopnik.com/now-mercedes-says-its-driverless-cars-wont-run-over-ped-1787890432,Jalopnik,2016-10-17T20:23:00.0000000Z
47,"road-going partner to <b>Mercedes</b>’ thundering Group C sports car that had won the 24 Hours of Le Mans and just about every other race available. Here, for instance, is a <b>publicity</b> photo I scanned showing the two cars together. Photo Credit: M-B It would ...",<b>When Mercedes Almost Built The World</b>&#39;s Greatest Gullwing Supercar But Decided Not To Bother,https://jalopnik.com/when-mercedes-almost-built-the-worlds-greatest-gullwing-1786006091,Jalopnik,2016-08-31T22:43:00.0000000Z
48,"Scaldarsi&#39;s so-called &quot;artists&quot; have thoroughly reworked what was a perfectly wonderful <b>Mercedes</b>-Maybach S600 ... The result, at least in the <b>publicity</b> shots, is a mix of awkward textures and seats that look like a pile of colorful marshmallows.",The Scaldarsi Emperor I is a <b>Mercedes</b>-Maybach S600 taken to 11 on the bad-taste scale,https://www.autoblog.com/2016/08/18/scaldarsi-emperor-i-maybach-s600-is-heinous/,Autoblog,2016-08-19T05:07:00.0000000Z
49,The new <b>Mercedes</b>-Benz E-Class sedan ... a parking spot. <b>Mercedes</b>-Benz E-Class. Photo: Supplied Yet Haab admitted to Drive that it isn&#39;t the ideal time for the car&#39;s launch. The world is jittery about self-driving because of negative <b>publicity</b> given in ...,New <b>Mercedes-Benz E-Class smarter than an A380</b>,https://www.drive.com.au/motor-news/new-mercedes-e-class-smarter-than-an-a380-gq5eco,Drive.com.au,2016-07-14T00:00:00.0000000Z
50,A reader’s treatment by <b>Mercedes</b>-Benz has resulted in them selling off their ... It could be that you have to content yourself with the adverse <b>publicity</b> as compensation for your understandable rage and frustration.,<b>Mercedes-Benz had me waiting</b> <b>for weeks after it damaged</b> my car,https://www.theguardian.com/money/2016/may/25/mercedes-benz-damaged-car-four-month-waiting,The Guardian,2016-05-25T06:02:00.0000000Z
51,"<b>MERCEDES</b> is prepared to launch an all out offensive to crush ongoing whispers of internal sabotage within the Formula 1 championship team’s garage. Conspiracy theories continue to plague the reigning constructor’s champions, with rumours flying drivers ...",Formula 1 team’s <b>publicity</b> offensive to crush conspiracy theory chatter,https://www.news.com.au/sport/motorsport/formula-1-teams-publicity-offensive-to-crush-conspiracy-theory-chatter/news-story/4a841459f2c0957c297e3980c8ae5278,Couriermail,2016-05-12T01:23:00.0000000Z
52,"All the negative <b>publicity</b> surrounding ... TDI diesel vehicles. And <b>Mercedes</b> and BMW dealers report much lighter interest this year in its diesel vehicles, versus last year. David Kiley covers the global auto industry for <b>Forbes</b>.com and other outlets.",<b>Mercedes</b> And BMW Look At Diesel Engines In Wake Of VW &quot;Dieselgate&quot;,https://www.forbes.com/sites/davidkiley5/2016/04/22/mercedes-and-bmw-look-at-diesel-engines-in-wake-of-vw-dieselgate/,Forbes,2016-04-22T17:18:00.0000000Z
53,The notion of Hamilton partnering Verstappen is a mouth-watering prospect which would guarantee <b>Mercedes</b> a welter of positive <b>publicity</b>. His acquisition would also open up a direct route to a young audience - precisely the reason they were initially ...,What&#39;s the key battleground in <b>Mercedes</b> and Ferrari&#39;s fight for Max Verstappen?,https://www.skysports.com/f1/news/12536/10062839/whats-the-key-battleground-in-mercedes-and-ferraris-fight-for-max-verstappen,Sky Sports,2015-11-10T15:38:00.0000000Z
54,"Drum magazine’s latest issue reports that Ncwane took out a loan to finance the <b>Mercedes</b>-Benz GL 63 AMG for Pastor Francis of the Rock Of Victory Ministries International church in Newtown, Johannesburg. But the Kulingile Baba hit-maker is allegedly now ...",Sfiso Ncwane&#39;s R2 million &#39;<b>gift&#39; to pastor was publicity stunt</b>,https://www.timeslive.co.za/news/south-africa/2015-10-26-sfiso-ncwanes-r2-million-gift-to-pastor-was-publicity-stunt/,Times LIVE,2015-10-26T12:21:00.0000000Z
55,"And sales numbers don’t always translate to profit. It’s possible that for all of its Porsche-targeted <b>publicity</b>, <b>Mercedes</b> wants to keep its sportiest car far more exclusive, leveraging a sense of scarcity to make the vehicle seem that much more special.",Is <b>the New Mercedes Sports Car a Sales</b> Dud?,https://www.bloomberg.com/news/articles/2015-10-21/is-the-new-mercedes-sports-car-a-sales-dud-,Bloomberg L.P.,2015-10-21T12:30:00.0000000Z
56,"Since the movie was produced in Hollywood, <b>Mercedes</b>-Benz USA took the windfall from the movie. Due to this, the people over at Europe created their own <b>publicity</b> campaign with a photo shoot at Europa-Park in Rust, Germany, as shown on a motorward.com report.",<b>Europa-Park Mercedes-Benz Photo</b> Shoot,https://www.benzinsider.com/2015/07/europa-park-mercedes-benz-photo-shoot/,BenzInsider,2015-07-17T01:49:00.0000000Z
57,"For some reason when the dinosaurs return and take over the world, everybody will be driving a <b>Mercedes</b>-Benz. It’s the same reason why every S&amp;M addict drives an Audi. The car makers gets <b>publicity</b>, studios get more money, and the cinema goers will have ...",<b>Gallery: Mercedes-Benz at Jurassic World</b> Premiere,https://www.motorward.com/2015/06/gallery-mercedes-benz-at-jurassic-world-premiere/,Motorward,2015-06-11T07:24:00.0000000Z
58,<b>Mercedes</b>-Benz was listed as the hole-in-one sponsor on <b>publicity</b> materials for the event. The <b>publicity</b> promised a new <b>Mercedes</b> to any scramble participant who scored a hole-in-one. The suit states that the car was placed by the hole six tee and witnesses ...,"Golfer thought he&#39;d won a <b>Mercedes</b>, now he sues",https://www.gainesville.com/article/LK/20150329/News/604154225/GS/,Gainesville,2015-03-29T20:11:00.0000000Z
59,"Initially a <b>publicity</b> stunt, the film seemed to become a driving force ... Seven-time world champion Michael Schumacher emulated his countryman in May 2013, driving a 2011 <b>Mercedes</b> at the Nordschleife as part of his ambassadorial role with the Silver ...",10 Amazing <b>Publicity</b> Stunts in Formula 1 History,https://bleacherreport.com/articles/2368498-10-amazing-publicity-stunts-in-formula-1-history,Bleacher Report,2015-02-27T00:25:00.0000000Z
60,THE global boss of <b>Mercedes</b>-Benz — the company that invented the motor car — believes plans by technology giant Apple to develop an autonomous vehicle may be nothing more than a <b>publicity</b> stunt. <b>Mercedes</b>-Benz chairman Dieter Zetsche told News Corp ...,<b>Mercedes</b>-Benz says Apple’s plans to design a self-driving car are a bluff,https://www.news.com.au/technology/innovation/motoring/mercedesbenz-says-apples-plans-to-design-a-selfdriving-car-are-a-bluff/news-story/22442cbd4fc287f421f8855d8183d056,Couriermail,2015-02-19T22:00:00.0000000Z
61,"TUSCALOOSA, Alabama — <b>Mercedes</b>-Benz’s newest Alabama-made vehicle ... 18 months before the vehicle’s scheduled market launch in mid-2015. One of the <b>publicity</b> shots for “Jurassic World” shows actors Chris Pratt and Bryce Dallas Howard standing ...",Alabama-made <b>Mercedes</b>-Benz GLE Coupé <b>to battle ‘Jurassic World’ dinosaurs</b>,http://www.madeinalabama.com/2015/02/alabama-made-mercedes-benz-gle-coupe-battle-jurassic-world-dinosaurs/,Alabama Department of Commerce,2015-02-13T17:18:00.0000000Z
62,It was announced in October that <b>Mercedes</b> and Toyota sold off Tesla. Munich suspects the electric vehicle manufacturer now wants to adorn themselves with the BMW brand and claims that “Musk uses us for <b>publicity</b> purposes.” Those interested can find the ...,<b>Newspaper Claims Elon Musk “Used BMW” For Publicity</b>,https://planetsave.com/2014/12/11/newspaper-claims-elon-musk-used-bmw-publicity/,PlanetSave,2014-12-11T12:52:00.0000000Z
