,description,headline,url,provider,date
10,"How Do They Stack Up? Comparing the new Ford F-150 to the <b>Toyota</b> Tundra “Our strategy to prioritize our trucks, SUVs, and vans is paying off with <b>October</b> running at record level transaction pricing.","Ford Sales Down in <b>October</b>, Average Transaction Prices Continue to Increase",http://thenewswheel.com/ford-sales-october-2018/,thenewswheel.com,2018-11-16T17:45:00.0000000Z
11,"<b>Toyota</b> is kicking off its Black Friday activities with a $259 ... According to Automotive News, the number of cars in inventory rose nearly 11 days’ worth from 65 to 76 from <b>Oct</b>. 1 to Nov. 1 and the current supply is also 5 days higher than year ago ...",This Week in Car Buying: Black Friday deals; Inventories fatten; China&#39;s Zotye plans 2020 U.S. launch; Volvo subscriptions thrive,https://www.kbb.com/car-news/all-the-latest/this-week-in-car-buying-black-friday-sales-inventories-fatten/2100006056/,Kelley Blue Book,2018-11-16T17:00:00.0000000Z
12,A man whose car crashed into a <b>Toyota</b> Corolla filled with Cornhusker ... Friday with felony motor vehicle homicide in Butterfield&#39;s <b>Oct</b>. 26 death. The crash happened on Nebraska 2 after a pep ...,Police: Driver in crash that killed UNL band member was going 92 mph seconds before crash,https://journalstar.com/news/local/911/police-driver-in-crash-that-killed-unl-band-member-was/article_05d451e1-a468-54c3-9577-7453b7e3529c.html,Lincoln Journal Star,2018-11-16T16:25:00.0000000Z
13,"MARTINSVILLE, VA – <b>OCTOBER</b> 28: Joey Logano, driver of the #22 Shell Pennzoil ... PHOENIX, AZ – NOVEMBER 11: Kyle Busch, driver of the #18 M&amp;M’s <b>Toyota</b>, celebrates with the checkered flag after winning the Monster Energy NASCAR Cup Series Can-Am ...",Kyle Busch threw a jab at Joey Logano on the stage; Logano didn’t bite,https://racingnews.co/2018/11/16/kyle-busch-took-a-jab-at-joey-logano-on-the-stage-logano-didnt-bite/,https//racingnews.co,2018-11-16T16:21:00.0000000Z
14,"With the 2020 Corolla <b>Toyota</b> unveiled Thursday at simultaneous events in China ... Since Tesla’s Autopilot was introduced back in <b>October</b> 2014, Tesla CEO Elon Musk has made extravagant claims about its superior safety. Last month, reacting to what ...","2020 <b>Toyota</b> Corolla, <b>Toyota</b> Camry and Avalon TRD, Tesla Autopilot: What&#39;s New @ The Car Connection",https://www.thecarconnection.com/news/1119975_2020-toyota-corolla-toyota-camry-and-avalon-trd-tesla-autopilot-whats-new-the-car-connection,The Car Connection,2018-11-16T15:35:00.0000000Z
15,"<b>Toyota</b> sold about 289,800 Camrys in the U.S. this year through <b>October</b>, a 6.1 percent drop from a year earlier. Demand has slid even after the company thoroughly redesigned the car last year with ...",<b>Toyota</b> Is Slowing Camry Production Due to Slumping Sedan Sales,https://jalopnik.com/toyota-is-slowing-camry-production-due-to-slumping-seda-1830488828,Jalopnik,2018-11-16T15:14:00.0000000Z
16,"<b>Toyota</b> sold about 289,800 Camrys in the U.S. this year through <b>October</b>, a 6.1 percent drop from a year earlier. <b>Toyota</b>&#39;s car sales in the U.S., including Lexus, slipped 11 percent to 755,724 vehicles through <b>October</b>. Demand has plunged even after the ...",<b>Toyota</b> slows Camry production as U.S. demand for sedans craters further,http://www.autonews.com/article/20181116/OEM01/181119793/toyota-camry-production-cut-kentucky,Automotive News,2018-11-16T13:43:00.0000000Z
17,Related: 2019 <b>Toyota</b> Corolla Hatchback Aces Almost All Crash Tests Given ... The national average for regular was down 6 cents from the previous week and 22 cents from the same time in <b>October</b>. Premium fell 6 cents the past week to $3.25 and is 19 cents ...,How Much Does It Cost to Fill Up a 2019 <b>Toyota</b> Corolla Hatchback?,https://www.cars.com/articles/how-much-does-it-cost-to-fill-up-a-2019-toyota-corolla-hatchback-1420703597100/,Cars.com,2018-11-16T13:31:00.0000000Z
18,"<b>Toyota</b> sold about 289,800 Camrys in the U.S. this year through <b>October</b>, a 6.1% drop from a year earlier. Demand has slid even after the company thoroughly redesigned the car last year with all-new parts. Buyers have been abandoning the Camry and other ...",<b>Toyota</b> Slows Camry Production as US Demand for Sedans Slides,https://www.industryweek.com/leadership/toyota-slows-camry-production-us-demand-sedans-slides,IndustryWeek,2018-11-16T11:28:00.0000000Z
19,"Despite hybrid versions of the Corolla hatchback taking 46 percent of orders in <b>October</b>, <b>Toyota</b> Australia has rejected a hybrid variant for the new Corolla sedan. Instead, the 12 th-generation Corolla, unveiled on November 16 at China’s Guangzhou Auto ...",2019 <b>Toyota</b> Corolla sedan to miss out on hybrid option,https://www.msn.com/en-au/news/other/2019-toyota-corolla-sedan-to-miss-out-on-hybrid-option/ar-BBPL8kf,Wheels Magazine,2018-11-16T05:05:00.0000000Z
20,"Despite hybrid versions of the Corolla hatchback taking 46 percent of orders in <b>October</b>, <b>Toyota</b> Australia has rejected a hybrid variant for the new Corolla sedan. Instead, the 12 th-generation Corolla, unveiled on November 16 at China’s Guangzhou Auto ...",<b>Toyota</b> Australia rejects hybrid power for next year’s Corolla sedan,https://www.msn.com/en-au/news/other/toyota-australia-rejects-hybrid-power-for-next-year-e2-80-99s-corolla-sedan/ar-BBPL8kf,Wheels Magazine,2018-11-16T03:50:00.0000000Z
21,"Compact-car sales fell 13.8 percent through <b>October</b>, compared with the same period a year earlier, according to Kelley Blue Book. U.S. Corolla sales fell 11.3 percent during that same period to 257,188 At the same time, sales of <b>Toyota</b> trucks and SUVs are ...","<b>Toyota</b> Corolla redesigned: More power, better fuel economy",https://www.usatoday.com/story/money/cars/2018/11/16/2020-toyota-corolla/2014779002/,USA Today,2018-11-16T02:00:00.0000000Z
22,"Hanley, 47, was charged with homicide by drunken driving for the <b>Oct</b>. 14 death of Kevin G ... Hanley told police that he had been driving behind a silver <b>Toyota</b> Camry, and both stopped for a stop sign at highways T and N. Both went eastbound and after ...",Driver charged with drunken driving homicide for <b>October</b> crash near Sun Prairie,https://madison.com/wsj/news/local/courts/driver-charged-with-drunken-driving-homicide-for-october-crash-near/article_c6d9da1c-12a9-5768-9382-161a93e99787.html,Wisconsin State Journal,2018-11-15T16:22:00.0000000Z
23,"Daimler also posted a market share increase last month, rising from 6.6% in <b>October</b> 2017 to 7.6%, with sales totaling 82,785 units. On a volume basis, sales rose 7.5% year over year. <b>Toyota</b> Motor ...",European Auto Sales Decline Continued in <b>October</b>,https://247wallst.com/autos/2018/11/15/european-auto-sales-decline-continued-in-october/,24/7 Wall St.,2018-11-15T12:30:00.0000000Z
24,"Hyundai managed to retail 3,143 units of the Xcent in <b>October</b> 2018 while the recently facelifted Tigor finished seventh with 2,927 units. The new Aspire, on the other hand, garnered 2,520 units to stay ahead of <b>Toyota</b>’s Etios and Skoda’s Rapid.",Top 10 Selling Sedans In <b>October</b> 2018 In India,https://gaadiwaadi.com/top-10-selling-sedans-in-october-2018-in-india/,gaadiwaadi.com,2018-11-15T11:59:00.0000000Z
25,"According to the sales data from Honda China, the Accord, the Fit and the Vezel were rather popular among consumers with their sales reaching 18,562 units, 11,962 units and 12,548 units respectively in <b>October</b>. GAC <b>Toyota</b> saw its <b>Oct</b>. sales soar 67.11% ...",Chinese automakers <b>Oct</b>. sales performance summary,http://autonews.gasgoo.com/china_news/70015375.html,Gasgoo,2018-11-15T10:47:00.0000000Z
26,"Among Asian brands, <b>Toyota</b> sales increased 5.3 percent and ... brand and market for <b>October</b> and 10 months. BMW brand sales jumped 12 percent while rival Mercedes-Benz saw registrations rise ...","VW, FCA, Renault hit hard as Europe sales fall 7% in WLTP&#39;s wake",http://europe.autonews.com/article/20181115/ANE/181119858/vw-fca-renault-hit-hard-as-europe-sales-fall-7-in-wltps-wake,Automotive News Europe,2018-11-15T10:46:00.0000000Z
27,"He Said: My wife on the 28th of <b>October</b> went to our church at Anthony on Ajike Faramobi Street with my blue <b>Toyota</b> Corolla car, my kids and a boy that lives with me. All doors were properly locked and all the keys in her possession. After service ...",CCTV Reveals How 2 Elderly Men Stole Worshipper&#39;s <b>Toyota</b> Car At Church Car Park In Lagos,"http://www.gistmania.com/talk/topic,371045.0.html",Gistmania,2018-11-15T10:10:00.0000000Z
28,"Though FC Dallas ranked low in the MLS in terms of value, its stadium is attracting attention from soccer fans. The National Soccer Hall of Fame opened at <b>Toyota</b> Stadium in <b>October</b> as part of $40 million worth of renovations to the facility.",FC Dallas ranks low when it comes to MLS team values,https://www.bizjournals.com/dallas/news/2018/11/15/fc-dallas-ranks-low-when-it-comes-to-mls-team.html,The Business Journals,2018-11-15T07:11:00.0000000Z
29,"Ford Motor (F - Free Report) , General Motors (GM - Free Report) , <b>Toyota</b> Motor Corporation (TM - Free Report) and Honda Motor (HMC - Free Report) reported their quarterly results on <b>Oct</b> 24, <b>Oct</b> 30, Nov 6, and Nov 7, respectively. Ford’s earnings were in ...",Auto ETF in Focus Post Quarterly Results,https://www.zacks.com/stock/news/337590/auto-etf-in-focus-post-quarterly-results,Zacks Investment Research,2018-11-14T20:47:00.0000000Z
30,"Speedway shortly after turning 16 in <b>October</b> of 2016. The NASCAR Next alumnus has posted ... “By using all of the resources that I have available at KBM, with the support of <b>Toyota</b> and <b>Toyota</b> Racing Development, I know that I’ll continue to improve ...",Harrison Burton to Compete Full-Time in 2019 with Primary Sponsorship from Safelite AutoGlass for 19 Races,http://kylebuschmotorsports.com/harrison-burton-to-compete-full-time-in-2019-with-safelite-autoglass-for-19-races/,Kyle Busch Motorsports,2018-11-14T20:47:00.0000000Z
31,"Speedway shortly after turning 16 in <b>October</b> of 2016. RELATED ... “By using all of the resources that I have available at KBM, with the support of <b>Toyota</b> and <b>Toyota</b> Racing Development, I know that I’ll continue to improve as a driver and I’m ...",Harrison Burton to compete full-time in Truck Series in 2019 with primary sponsor Safelite,https://www.nascar.com/news-media/2018/11/14/harrison-burton-to-compete-full-time-in-truck-series-in-2019-safelite-sponsorship/,NASCAR,2018-11-14T19:12:00.0000000Z
32,<b>Toyota</b> Kirloskar Motor sold a total of 12606 units in the domestic market this month of <b>October</b> 2018. The company exported 639 units of the Etios series this month thus clocking a total of 13245 units. TKM sold a total of 12403 units in the domestic market ...,<b>Toyota</b> Kirloskar Motors <b>October</b> domestic sales grow by 2pct,https://steelguru.com/auto/toyota-kirloskar-motors-october-domestic-sales-grow-by-2pct/525508,Steel News,2018-11-08T04:58:00.0000000Z
33,"Mexico, Nov. 6 (Notimex) .- <b>Toyota</b> Motor Sales of Mexico continues with the positive inertia and reached the best <b>October</b> in history, when it sold eight thousand 578 units, achieving an increase of 11.2 percent compared to the same month of last year.",<b>Toyota</b> Mexico registers historical sales in <b>October</b>,http://www.notimex.gob.mx/ntxnotaLibre/621086/toyota-mexico-registers-historical-sales-in-october,notimex.gob.mx,2018-11-07T02:01:00.0000000Z
34,"<b>Toyota</b> Motor North America is reporting <b>October</b> 2018 sales of 191,102 units, representing a 1.4 percent increase over <b>October</b> 2017 on a volume basis and down 2.5 percent on a daily selling rate basis. Excluding the Lexus division, <b>Toyota</b> division sales ...",<b>Toyota</b> Sales Same as Always in <b>October</b>,http://thenewswheel.com/toyota-sales-same-as-always-in-october/,thenewswheel.com,2018-11-06T03:26:00.0000000Z
35,"5 hottest-selling U.S. vehicles in <b>October</b>: Tesla, <b>Toyota</b>, Subaru make the list For most automakers, passenger-car sales are plunging while SUVs have been more resilient. But one car is bucking the trend: the Tesla Model 3. Check out this story on ...","5 hottest-selling U.S. vehicles in <b>October</b>: Tesla, <b>Toyota</b>, Subaru make the list",https://www.coloradoan.com/story/money/cars/2018/11/01/hot-sellers-tesla-toyota-subaru/1835281002/,Fort Collins Coloradoan,2018-11-01T22:19:00.0000000Z
36,"For most automakers, passenger-car sales are plunging while sales of SUVs, crossovers and pickups have been more resilient. American preferences have shifted toward larger vehicles amid fuel economy improvements and low gasoline prices. The shift has had a ...","5 hottest-selling U.S. vehicles in <b>October</b>: Tesla, <b>Toyota</b>, Subaru make the list",http://www.cbs8.com/story/39401780/5-hottest-selling-us-vehicles-in-october-tesla-toyota-subaru-make-the-list,CBS News 8,2018-11-01T19:58:00.0000000Z
37,"<b>Toyota</b> (TM-0.4%) unit sales +1.4% to 191,102 units vs. +2.3% forecast by Edmunds. <b>Toyota</b> division sales were grew 1.7% to 168,386 units. Lexus division sales down 0.8% to 22,716 units. Total YARIS sales squeezed 49.4% to 1,455 units. Camry sales up 2.5% ...",<b>Toyota</b> Motor U.S. sales up 1.4% in <b>October</b>,https://seekingalpha.com/news/3404095-toyota-motor-u-s-sales-1_4-percent-october?source=sabrient,Seeking Alpha,2018-11-01T14:22:00.0000000Z
38,"PLANO, Texas, Nov. 1, 2018 /PRNewswire/ -- <b>Toyota</b> Motor North America (TMNA) today reported <b>October</b> 2018 sales of 191,102 units. With one more selling day in <b>October</b> 2018 compared to <b>October</b> 2017, sales were up 1.4 percent on a volume basis and down 2.5 ...",<b>Toyota</b> Motor North America Reports U.S. Sales for <b>October</b> 2018,https://www.bizjournals.com/sanantonio/prnewswire/press_releases/Texas/2018/11/01/LA59396,The Business Journals,2018-11-01T14:18:00.0000000Z
39,"<b>Toyota</b> Motor North America reported <b>October</b> 2018 sales of 191,102 units. With one more selling day in <b>October</b> 2018 compared to <b>October</b> 2017, sales were up 1.4 percent on a volume basis and down 2.5 percent on a daily selling rate or DSR basis. <b>Toyota</b> ...",<b>Toyota</b> Motor <b>October</b> U.S. Sales Down 2.5%,http://www.rttnews.com/2950569/toyota-motor-october-u-s-sales-down-2-5.aspx,RTTNews,2018-11-01T14:03:00.0000000Z
40,"(RTTNews.com) - <b>Toyota</b> Motor North America reported <b>October</b> 2018 sales of 191,102 units. With one more selling day in <b>October</b> 2018 compared to <b>October</b> 2017, sales were up 1.4 percent on a volume basis and down 2.5 percent on a daily selling rate or DSR basis.",<b>Toyota</b> Motor <b>October</b> U.S. Sales Down 2.5%,https://www.nasdaq.com/article/toyota-motor-october-us-sales-down-25-20181101-01203,Nasdaq,2018-11-01T14:01:00.0000000Z
41,"PLANO, Texas (November 1, 2018) – <b>Toyota</b> Motor North America (TMNA) today reported <b>October</b> 2018 sales of 191,102 units. With one more selling day in <b>October</b> 2018 compared to <b>October</b> 2017, sales were up 1.4 percent on a volume basis and down 2.5 percent ...",<b>Toyota</b> Motor North America Reports U.S. Sales for <b>October</b> 2018,http://corporatenews.pressroom.toyota.com/releases/toyota+motor+north+america+reports+us+sales+for+october+2018.htm,corporatenews.pressroom.toyota.com,2018-11-01T13:49:00.0000000Z
42,"PLANO, Texas, <b>Oct</b>. 30, 2018 /PRNewswire/ -- <b>Toyota</b>&#39;s suite of vehicles on display at the 2018 Specialty Equipment Market Association (SEMA) Show pays tribute to the heritage of the <b>Toyota</b> Supra, the launch of the 2019 Corolla Hatchback, the latest TRD Pro ...",<b>Toyota</b> Takes You Places At SEMA 2018,https://markets.businessinsider.com/news/stocks/toyota-takes-you-places-at-sema-2018-1027672694,Markets Insider,2018-10-30T13:20:00.0000000Z
43,"<b>Toyota</b> is offering benefits up to Rs. 95,000 on Corolla and it is available in both diesel and petrol engines <b>Toyota</b> Corolla is one of the best selling models in its segment and the company is now offering discounts on the sedan to increase sales during ...","Upto 95,000 Benefits On <b>Toyota</b> Corolla This <b>October</b>",https://gaadiwaadi.com/upto-95000-benefits-on-toyota-corolla-this-october/,gaadiwaadi.com,2018-10-12T02:00:00.0000000Z
44,"In November 2017, <b>Toyota</b> recalled the 2012–2015 Prius Plug-in for fuses that could similarly shut down the entire car while driving. In <b>October</b> 2016, <b>Toyota</b> recalled 91,585 Prius hybrids from 2016–2017 due to parking brakes that could fail to engage.","<b>Toyota</b> Recalls 975,000 Cars for Stalling and Airbag Defects",https://www.yahoo.com/news/toyota-recalls-975-000-cars-140100558.html,YAHOO!,2018-10-11T18:09:00.0000000Z
45,"Japanese car giant <b>Toyota</b> said Friday it is recalling more than 2.4 million ... The latest announcement affects several models of the Prius and its Auris hybrid vehicles produced between <b>October</b> 2008 and November 2014, with more than a million of the ...",<b>Toyota</b> announces new recall of 2.4 million hybrid cars,https://www.yahoo.com/news/toyota-announces-recall-2-4-million-hybrid-cars-105712337.html,YAHOO!,2018-10-05T21:04:00.0000000Z
46,"This article was amended on 3 <b>October</b> 2018 because an earlier version said <b>Toyota</b>’s Derbyshire plant employed about 600 people. This has been corrected to 2,600.",<b>Toyota</b> says hard Brexit would halt UK plant as BMW warns over Mini,https://www.theguardian.com/business/2018/oct/02/toyota-hard-brexit-uk-plant-bmw-mini-jaguar-land-rover,The Guardian,2018-10-02T12:20:00.0000000Z
47,"PLANO, Texas, Nov. 1, 2017 /PRNewswire/ -- <b>Toyota</b> Motor North America (TMNA) Inc., today reported <b>October</b> 2017 sales of 188,434 units. With one less selling day in <b>October</b> 2017 compared to <b>October</b> 2016, sales were up 1.1 percent on volume and up 5.2 ...",<b>Toyota</b> Motor North America Reports U.S. Sales for <b>October</b> 2017,https://www.marketwatch.com/press-release/toyota-motor-north-america-reports-us-sales-for-october-2017-2017-11-01,MarketWatch,2017-11-20T23:32:00.0000000Z
48,"In <b>October</b> 2016, <b>Toyota</b> Kirloskar Motor sold a total of 11,651 units in the domestic market. In addition, the company exported 974 units of the Etios series. The festive season has ushered in positive spirit in the market despite price rise in line with ...","<b>Toyota Motor in October sold</b> 14,000 units",https://steelguru.com/auto/toyota-motor-in-october-sold-14-000-units/494200,Steel News,2017-11-03T07:09:00.0000000Z
49,"BEIJING (Reuters) - <b>Toyota</b> Motor Corp’s sales in China grew 13.5 percent in <b>October</b> from a year earlier to about 112,700 vehicles, following a 14.1 percent increase in September, the company said on Friday. Japan’s biggest automaker by volume said its ...",<b>Toyota&#39;s October China vehicle sales up</b> 13.5 percent,https://in.reuters.com/article/china-autos-toyota/toyotas-october-china-vehicle-sales-up-13-5-percent-idINKBN1D30CL,Reuters,2017-11-03T06:30:00.0000000Z
50,"PLANO, Texas (November 1, 2017) – <b>Toyota</b> Motor North America (TMNA) Inc., today reported <b>October</b> 2017 sales of 188,434 units. With one less selling day in <b>October</b> 2017 compared to <b>October</b> 2016, sales were up 1.1 percent on volume and up 5.2 percent on a ...",<b>Toyota October 2017 US Auto Sales</b>,https://www.theautochannel.com/news/2017/11/01/453631-toyota-october-2017-us-auto-sales.html,The Auto Channel,2017-11-01T14:45:00.0000000Z
51,"PLANO, Texas (November 1, 2017) – <b>Toyota</b> Motor North America (TMNA) Inc., today reported <b>October</b> 2017 sales of 188,434 units. With one less selling day in <b>October</b> 2017 compared to <b>October</b> 2016, sales were up 1.1 percent on volume and up 5.2 percent on a ...",<b>Toyota</b> Motor North America Reports U.S. Sales for <b>October</b> 2017,http://pressroom.toyota.com/releases/toyota+motor+north+america+reports+october+2017+sales.htm,pressroom.toyota.com,2017-11-01T14:34:00.0000000Z
52,"Record hybrid and truck sales month for <b>Toyota</b> Canada Inc. TORONTO , Nov. 1, 2017 /CNW/ - Sales of the completely transformed <b>Toyota</b> Camry - along with record hybrid and truck sales - led <b>Toyota</b> Canada Inc. (TCI) to another record month, with 19,671 units ...",All-New <b>Toyota</b> Camry Helps Lead <b>Toyota</b> Canada Inc. To Record <b>October</b> Sales,https://finance.yahoo.com/news/toyota-camry-helps-lead-toyota-203500130.html,Yahoo Finance,2017-11-01T00:00:00.0000000Z
53,"<b>Toyota</b> puts into service <b>October</b> 23 its zero-emissions 80,000 lbs total capacity semi truck, based on a Kenworth glider. Tesla won’t even show its semi truck concept until November 16. Depending on factory and manufacturing strategy, it could be many ...",In Service <b>Oct</b>. <b>23: Toyota Just Punctured Tesla</b>&#39;s <b>Semi Truck Concept Vehicle Story</b>,https://seekingalpha.com/article/4113144-service-oct-23-toyota-just-punctured-teslas-semi-truck-concept-vehicle-story,Seeking Alpha,2017-10-12T15:54:00.0000000Z
54,"The Lexus RX is, by a massive margin, America’s top-selling luxury utility vehicle. Through the first five months of 2017, Lexus had already sold 38,329 copies of the RX350 and RX450h in the United States. Most competing luxury crossovers won’t produce ...",<b>Toyota</b> Prepares <b>October</b> 2017 Unveiling of Three-Row 2018 Lexus RX,https://www.thetruthaboutcars.com/2017/06/toyota-prepares-october-unveiling-three-row-lexus-rx/,The Truth About Cars,2017-06-30T16:03:00.0000000Z
55,"Allegedly, <b>Toyota</b> will bring the Supra concept to the show, along with the S-FR and Corolla GTI concepts, reports Car and Driver, which cites Japanese magazine Best Car. If you’re new around these parts, just know that we’ve been waiting for the new ...",We May Finally—FINALLY—See <b>The New Toyota Supra In</b> <b>October</b>,https://jalopnik.com/we-may-finally-finally-see-the-new-toyota-supra-in-octo-1791785203,Jalopnik,2017-01-30T18:59:00.0000000Z
56,"Japan’s signature auto show, the Tokyo auto show, was a must-see extravaganza of the country’s future sports-car ideas and eccentric concept cars throughout the 1990s. Then, as the Shanghai and Beijing auto shows grew in prominence and Korean cars ...",<b>Toyota</b> to Show Supra Concept in <b>October</b> (Plus Two More Sports Concepts),https://www.caranddriver.com/news/toyota-to-show-supra-concept-in-october-plus-two-more-sports-concepts,Car and Driver,2017-01-26T20:55:00.0000000Z
57,"<b>Toyota</b> Motor Corporation’s (TM - Free Report) total worldwide production declined 5.1% year over year to 860,963 units in <b>Oct</b> 2016. This resulted from a 5.1% production cut in Japan to 331,034 units and a 5.1% decline in production outside Japan to ...",<b>Toyota (TM): October Production &amp; Sales in Japan</b> Down Y/Y,https://www.zacks.com/stock/news/240562/toyota-tm-october-production-amp-sales-in-japan-down-yy,Zacks Investment Research,2016-11-29T12:35:00.0000000Z
58,"<b>In the month of October 2016</b>, <b>Toyota</b> Kirloskar Motor sold a total of 11,651 units in the domestic market. The company also exported 974 units of the Etios series in <b>October</b> clocking a total of 12,625 units. <b>Toyota</b> Kirloskar Motor had sold 12,403 units in ...","<b>Toyota</b> Sold 12,625 units <b>in the month of October 2016</b>",https://blog.gaadikey.com/toyota-sold-12625-units-in-the-month-of-october-2016/,blog.gaadikey.com,2016-11-02T07:12:00.0000000Z
59,"<b>Toyota</b>’s overall sales in <b>October</b> missed analyst expectations by 4 percent, falling 8.7 percent year-over-year on weak car sales, while pickup trucks made some gains. “Despite our sales result, we were in line with the industry,” <b>Toyota</b> spokeswoman ...",<b>Toyota</b> misses analysts’ mark for <b>October</b>; sales fall 8.7%,https://www.expressnews.com/business/local/article/Toyota-misses-analysts-mark-for-October-sales-10448508.php,San Antonio Express-News,2016-11-01T22:38:00.0000000Z
60,"<b>Toyota</b> U.S. sales fell 1.7% on a daily-selling-rate basis in <b>October</b> to 186,295. The <b>Toyota</b> Div. was down 2.1%, while Lexus rose 1%. There were two fewer selling days in <b>October</b> 2016 vs. year-ago. According to WardsAuto, which continues to parcel out the ...","<b>Toyota</b> Slips in <b>October</b>, Honda and Nissan Rise",https://www.wardsauto.com/industry/toyota-slips-october-honda-and-nissan-rise,WardsAuto,2016-11-01T16:46:00.0000000Z
61,"TORRANCE, Calif. (November 1, 2016) – <b>Toyota</b> Motor Sales (TMS), U.S.A., Inc., today reported <b>October</b> 2016 sales of 186,295 units, a decrease of 8.7 percent from <b>October</b> 2015 on a volume basis. With two fewer selling days in <b>October</b> 2016 compared to ...",<b>Toyota Motor Sales Reports October</b> 2016 Sales,http://corporatenews.pressroom.toyota.com/releases/toyota-lexus-october-2016-sales.htm,corporatenews.pressroom.toyota.com,2016-11-01T16:09:00.0000000Z
